timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663994747605,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_da7ccb8b39e2489d8f'} established successfully.,Grupo de Hilos 1-45,,true,,11,0,50,50,null,0,0,0
1663994748866,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_aff835857e764b4aac'} disconnected.,Grupo de Hilos 1-10,,true,,11,0,50,50,null,0,0,0
1663994749115,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_191d063280f64d2386'} disconnected.,Grupo de Hilos 1-4,,true,,11,0,50,50,null,0,0,0
1663994749822,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_0dee97f83c49418a8e'}.,Grupo de Hilos 1-9,,false,,71,0,50,50,null,0,0,0
1663994752990,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_817ce7515b964f22a7'}.,Grupo de Hilos 1-23,,true,,20,55,50,50,null,0,0,0
1663994753080,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_e1a9214843334d998c'} is already established.,Grupo de Hilos 1-26,,false,,42,0,50,50,null,0,0,0
1663994754634,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_dbf4a5f982fa479fbe'} established successfully.,Grupo de Hilos 1-17,,true,,11,0,50,50,null,0,0,0
1663994757331,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_c4157b1ca6874b2a87'} established successfully.,Grupo de Hilos 1-40,,true,,11,0,50,50,null,0,0,0
1663994758731,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_84804cd3dc01426da2'}.,Grupo de Hilos 1-38,,true,,20,59,50,50,null,1,0,0
1663994761976,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_f3666d08bee948dfae'}.,Grupo de Hilos 1-48,,false,,78,29,50,50,null,0,0,0
1663994762131,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_679111c9e1c4463fac'}.,Grupo de Hilos 1-28,,false,,71,0,50,50,null,0,0,0
1663994763822,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_e5fb9aa89cef47048d'} established successfully.,Grupo de Hilos 1-34,,true,,11,0,50,50,null,0,0,0
1663994767545,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c807c1002ce543e8b1'}.,Grupo de Hilos 1-16,,true,,20,55,50,50,null,1,0,0
1663994767547,2,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_c53fad79179e42f2bf'} disconnected.,Grupo de Hilos 1-20,,true,,11,0,50,50,null,0,0,0
1663994770811,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_024d6fed9e1f496f84'}.,Grupo de Hilos 1-8,,false,,78,29,50,50,null,0,0,0
1663994773531,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_0c099bbfa7764eae82'}.,Grupo de Hilos 1-25,,false,,78,29,50,50,null,0,0,0
1663994776305,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4703a9ce817b48dcaa'}.,Grupo de Hilos 1-3,,true,,20,29,50,50,null,0,0,0
1663994776444,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_63893408ce724974b3'}.,Grupo de Hilos 1-15,,false,,78,55,50,50,null,0,0,0
1663994780220,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_ca582c61125f409db2'} is already established.,Grupo de Hilos 1-19,,false,,42,0,50,50,null,0,0,0
1663994781140,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_ec5264b8fd5c455393'}.,Grupo de Hilos 1-37,,true,,20,29,50,50,null,0,0,0
1663994781262,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d8b494b8891b49eca5'}.,Grupo de Hilos 1-1,,true,,20,59,50,50,null,0,0,0
1663994782357,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_5fc7a1bcd94d40a69a'}.,Grupo de Hilos 1-49,,true,,20,55,50,50,null,1,0,0
1663994782494,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_846314393350486ab5'}.,Grupo de Hilos 1-36,,false,,78,55,50,50,null,0,0,0
1663994784036,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_efb26722bfbe43c284'} disconnected.,Grupo de Hilos 1-47,,true,,11,0,50,50,null,0,0,0
1663994791310,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3878ca452be746798f'}.,Grupo de Hilos 1-46,,false,,78,55,50,50,null,0,0,0
1663994796145,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2bd3449a369a473085'}.,Grupo de Hilos 1-27,,true,,20,59,50,50,null,1,0,0
1663994797769,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_fd88593b7db04cee8c'}.,Grupo de Hilos 1-6,,false,,78,55,50,50,null,0,0,0
1663994798692,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_b14ce4075ff6436eba'} disconnected.,Grupo de Hilos 1-50,,true,,11,0,50,50,null,0,0,0
1663994798701,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_8e8cc973f76a41f1b5'}.,Grupo de Hilos 1-14,,false,,78,59,50,50,null,0,0,0
1663994799198,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_a0b08c6bd6c440e8a1'} disconnected.,Grupo de Hilos 1-32,,true,,11,0,50,50,null,0,0,0
1663994801157,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_23a6575db78b473db7'} is already established.,Grupo de Hilos 1-5,,false,,42,0,50,50,null,0,0,0
1663994802427,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_99c7399185c74b89b9'}.,Grupo de Hilos 1-7,,true,,20,59,50,50,null,1,0,0
1663994806027,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_7014337f37d544fb95'} disconnected.,Grupo de Hilos 1-13,,true,,11,0,50,50,null,0,0,0
1663994810706,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_77fe92b8289b497d91'}.,Grupo de Hilos 1-31,,true,,20,29,50,50,null,0,0,0
1663994810876,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_222adad16ff643239e'} disconnected.,Grupo de Hilos 1-21,,true,,11,0,50,50,null,0,0,0
1663994811322,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_34b1407be890449b86'} established successfully.,Grupo de Hilos 1-24,,true,,11,0,50,50,null,0,0,0
1663994812213,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_2908a470b125440494'}.,Grupo de Hilos 1-18,,false,,78,59,50,50,null,0,0,0
1663994814919,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_43c66c567f5f4b748f'} disconnected.,Grupo de Hilos 1-33,,true,,11,0,50,50,null,0,0,0
1663994817560,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_29ecb6ffc91145bda6'}.,Grupo de Hilos 1-35,,false,,71,0,50,50,null,0,0,0
1663994822207,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7516594dec024b108c'}.,Grupo de Hilos 1-39,,true,,20,29,50,50,null,0,0,0
1663994829443,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_817ce7515b964f22a7'}.,Grupo de Hilos 1-23,,true,,20,29,50,50,null,1,0,0
1663994831846,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3509376e876c4ef6b8'}.,Grupo de Hilos 1-30,,false,,78,59,50,50,null,0,0,0
1663994831957,2,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_ba1ab4b1bf90415c9e'} disconnected.,Grupo de Hilos 1-41,,true,,11,0,50,50,null,0,0,0
1663994836823,1,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_c0d7a097a4924f4ca0'}.,Grupo de Hilos 1-2,,false,,78,59,50,50,null,1,0,0
1663994838662,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_0425b3953fed4d2882'} disconnected.,Grupo de Hilos 1-42,,true,,11,0,50,50,null,0,0,0
1663994840866,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_fc88142662c9448dad'} is already established.,Grupo de Hilos 1-11,,false,,42,0,50,50,null,0,0,0
1663994842562,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_3090822c5127435d82'} established successfully.,Grupo de Hilos 1-4,,true,,11,0,50,50,null,0,0,0
1663994844755,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c4157b1ca6874b2a87'}.,Grupo de Hilos 1-40,,true,,20,59,50,50,null,0,0,0
1663994847493,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_0c099bbfa7764eae82'}.,Grupo de Hilos 1-25,,false,,71,0,50,50,null,0,0,0
1663994847789,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_f026ee99cd0146abac'}.,Grupo de Hilos 1-43,,true,,20,29,50,50,null,0,0,0
1663994847879,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_09f9666b19f5499c92'}.,Grupo de Hilos 1-29,,true,,20,55,50,50,null,1,0,0
1663994848939,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_0dee97f83c49418a8e'} is already established.,Grupo de Hilos 1-9,,false,,42,0,50,50,null,0,0,0
1663994850578,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_e1a9214843334d998c'}.,Grupo de Hilos 1-26,,false,,78,59,50,50,null,0,0,0
1663994852523,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d8b494b8891b49eca5'}.,Grupo de Hilos 1-1,,true,,20,55,50,50,null,1,0,0
1663994854402,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_4a086cfca8354d9a8c'} established successfully.,Grupo de Hilos 1-10,,true,,11,0,50,50,null,0,0,0
1663994858287,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_ca582c61125f409db2'}.,Grupo de Hilos 1-19,,false,,78,59,50,50,null,0,0,0
1663994862568,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_679111c9e1c4463fac'} is already established.,Grupo de Hilos 1-28,,false,,42,0,50,50,null,0,0,0
1663994866351,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_fed2b87879704db397'}.,Grupo de Hilos 1-22,,true,,20,59,50,50,null,1,0,0
1663994869127,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_4f066dbb2a574250a1'} established successfully.,Grupo de Hilos 1-12,,true,,11,0,50,50,null,0,0,0
1663994869735,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_562984ed7206487da1'} established successfully.,Grupo de Hilos 1-47,,true,,11,0,50,50,null,0,0,0
1663994873136,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c807c1002ce543e8b1'}.,Grupo de Hilos 1-16,,true,,20,29,50,50,null,0,0,0
1663994875086,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_dbf4a5f982fa479fbe'}.,Grupo de Hilos 1-17,,true,,20,59,50,50,null,1,0,0
1663994878730,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_5e9cbc6cffd5450db0'} established successfully.,Grupo de Hilos 1-20,,true,,11,0,50,50,null,0,0,0
1663994881339,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_024d6fed9e1f496f84'}.,Grupo de Hilos 1-8,,false,,71,0,50,50,null,0,0,0
1663994883943,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_da7ccb8b39e2489d8f'}.,Grupo de Hilos 1-45,,true,,20,59,50,50,null,1,0,0
1663994884127,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_31aeb7f633ef45bb9b'}.,Grupo de Hilos 1-44,,false,,78,55,50,50,null,0,0,0
1663994886713,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_84804cd3dc01426da2'}.,Grupo de Hilos 1-38,,true,,20,55,50,50,null,0,0,0
1663994888665,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_8e8cc973f76a41f1b5'}.,Grupo de Hilos 1-14,,false,,78,55,50,50,null,0,0,0
1663994891200,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e5fb9aa89cef47048d'}.,Grupo de Hilos 1-34,,true,,20,59,50,50,null,1,0,0
1663994896602,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_f3666d08bee948dfae'}.,Grupo de Hilos 1-48,,false,,71,0,50,50,null,0,0,0
1663994896783,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_99c7399185c74b89b9'}.,Grupo de Hilos 1-7,,true,,20,55,50,50,null,0,0,0
1663994898672,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2bd3449a369a473085'}.,Grupo de Hilos 1-27,,true,,20,55,50,50,null,1,0,0
1663994899336,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_63893408ce724974b3'}.,Grupo de Hilos 1-15,,false,,78,29,50,50,null,0,0,0
1663994902363,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_ec5264b8fd5c455393'} disconnected.,Grupo de Hilos 1-37,,true,,11,0,50,50,null,0,0,0
1663994904215,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_036e305bcf2a46ebbd'} established successfully.,Grupo de Hilos 1-42,,true,,11,0,50,50,null,0,0,0
1663994904576,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3878ca452be746798f'}.,Grupo de Hilos 1-46,,false,,78,29,50,50,null,0,0,0
1663994906509,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_334d426953de4caf9d'} established successfully.,Grupo de Hilos 1-21,,true,,11,0,50,50,null,0,0,0
1663994909345,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_846314393350486ab5'}.,Grupo de Hilos 1-36,,false,,78,29,50,50,null,0,0,0
1663994911931,7,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_3648f519a0ba4eadbf'} established successfully.,Grupo de Hilos 1-41,,true,,11,0,50,50,null,0,0,0
1663994920071,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_4703a9ce817b48dcaa'} disconnected.,Grupo de Hilos 1-3,,true,,11,0,50,50,null,0,0,0
1663994920841,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_0ec161cbe182496e87'} established successfully.,Grupo de Hilos 1-32,,true,,11,0,50,50,null,0,0,0
1663994921209,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_fd88593b7db04cee8c'}.,Grupo de Hilos 1-6,,false,,78,29,50,50,null,0,0,0
1663994921926,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_34b1407be890449b86'}.,Grupo de Hilos 1-24,,true,,20,59,50,50,null,0,0,0
1663994923071,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_fc88142662c9448dad'}.,Grupo de Hilos 1-11,,false,,78,59,50,50,null,0,0,0
1663994923882,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_0c099bbfa7764eae82'} is already established.,Grupo de Hilos 1-25,,false,,42,0,50,50,null,0,0,0
1663994926723,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_5fc7a1bcd94d40a69a'}.,Grupo de Hilos 1-49,,true,,20,29,50,50,null,0,0,0
1663994928140,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_2908a470b125440494'}.,Grupo de Hilos 1-18,,false,,78,55,50,50,null,0,0,0
1663994928890,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3509376e876c4ef6b8'}.,Grupo de Hilos 1-30,,false,,78,55,50,50,null,0,0,0
1663994931264,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_e1a9214843334d998c'}.,Grupo de Hilos 1-26,,false,,78,55,50,50,null,0,0,0
1663994932114,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_62754807aaf94a8383'} established successfully.,Grupo de Hilos 1-50,,true,,11,0,50,50,null,0,0,0
1663994935601,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_c0d7a097a4924f4ca0'}.,Grupo de Hilos 1-2,,false,,78,55,50,50,null,0,0,0
1663994937149,1,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_679111c9e1c4463fac'}.,Grupo de Hilos 1-28,,false,,78,59,50,50,null,1,0,0
1663994938901,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_c807c1002ce543e8b1'} disconnected.,Grupo de Hilos 1-16,,true,,11,0,50,50,null,0,0,0
1663994941516,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4f066dbb2a574250a1'}.,Grupo de Hilos 1-12,,true,,20,59,50,50,null,0,0,0
1663994942408,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4a086cfca8354d9a8c'}.,Grupo de Hilos 1-10,,true,,20,59,50,50,null,1,0,0
1663994943508,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_23a6575db78b473db7'}.,Grupo de Hilos 1-5,,false,,78,59,50,50,null,0,0,0
1663994946543,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_3c47be904f74418c8a'} established successfully.,Grupo de Hilos 1-13,,true,,11,0,50,50,null,0,0,0
1663994947318,2,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_77fe92b8289b497d91'} disconnected.,Grupo de Hilos 1-31,,true,,11,0,50,50,null,0,0,0
1663994949718,2,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_7516594dec024b108c'} disconnected.,Grupo de Hilos 1-39,,true,,11,0,50,50,null,0,0,0
1663994953633,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_29ecb6ffc91145bda6'} is already established.,Grupo de Hilos 1-35,,false,,42,0,50,50,null,0,0,0
1663994953889,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_3090822c5127435d82'}.,Grupo de Hilos 1-4,,true,,20,59,50,50,null,0,0,0
1663994956319,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d8b494b8891b49eca5'}.,Grupo de Hilos 1-1,,true,,20,29,50,50,null,0,0,0
1663994958378,2,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_174be784cfb4427ba7'} established successfully.,Grupo de Hilos 1-33,,true,,11,0,50,50,null,0,0,0
1663994961361,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_817ce7515b964f22a7'} disconnected.,Grupo de Hilos 1-23,,true,,11,0,50,50,null,0,0,0
1663994965922,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_31aeb7f633ef45bb9b'}.,Grupo de Hilos 1-44,,false,,78,29,50,50,null,0,0,0
1663994965976,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_09f9666b19f5499c92'}.,Grupo de Hilos 1-29,,true,,20,29,50,50,null,0,0,0
1663994969719,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_63893408ce724974b3'}.,Grupo de Hilos 1-15,,false,,71,0,50,50,null,0,0,0
1663994970146,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c4157b1ca6874b2a87'}.,Grupo de Hilos 1-40,,true,,20,55,50,50,null,1,0,0
1663994977822,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_5e9cbc6cffd5450db0'}.,Grupo de Hilos 1-20,,true,,20,59,50,50,null,0,0,0
1663994984218,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_3878ca452be746798f'}.,Grupo de Hilos 1-46,,false,,71,0,50,50,null,0,0,0
1663994984666,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e5fb9aa89cef47048d'}.,Grupo de Hilos 1-34,,true,,20,55,50,50,null,0,0,0
1663994985542,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_ca582c61125f409db2'}.,Grupo de Hilos 1-19,,false,,78,55,50,50,null,0,0,0
1663994988121,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_0dee97f83c49418a8e'}.,Grupo de Hilos 1-9,,false,,78,59,50,50,null,0,0,0
1663994992115,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_f026ee99cd0146abac'} disconnected.,Grupo de Hilos 1-43,,true,,11,0,50,50,null,0,0,0
1663994992483,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_84804cd3dc01426da2'}.,Grupo de Hilos 1-38,,true,,20,29,50,50,null,0,0,0
1663994996615,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_fed2b87879704db397'}.,Grupo de Hilos 1-22,,true,,20,55,50,50,null,0,0,0
1663994998053,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_da7ccb8b39e2489d8f'}.,Grupo de Hilos 1-45,,true,,20,55,50,50,null,0,0,0
1663994999402,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_dbf4a5f982fa479fbe'}.,Grupo de Hilos 1-17,,true,,20,55,50,50,null,0,0,0
1663994999983,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_036e305bcf2a46ebbd'}.,Grupo de Hilos 1-42,,true,,20,59,50,50,null,0,0,0
1663995001484,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_c0d7a097a4924f4ca0'}.,Grupo de Hilos 1-2,,false,,78,29,50,50,null,0,0,0
1663995003743,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_562984ed7206487da1'}.,Grupo de Hilos 1-47,,true,,20,59,50,50,null,1,0,0
1663995004427,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_99c7399185c74b89b9'}.,Grupo de Hilos 1-7,,true,,20,29,50,50,null,0,0,0
1663995005789,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_62754807aaf94a8383'}.,Grupo de Hilos 1-50,,true,,20,59,50,50,null,1,0,0
1663995007259,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_3648f519a0ba4eadbf'}.,Grupo de Hilos 1-41,,true,,20,59,50,50,null,1,0,0
1663995013171,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_024d6fed9e1f496f84'} is already established.,Grupo de Hilos 1-8,,false,,42,0,50,50,null,0,0,0
1663995014215,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_34b1407be890449b86'}.,Grupo de Hilos 1-24,,true,,20,55,50,50,null,0,0,0
1663995014645,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_994670a16cbf4f1aa2'} established successfully.,Grupo de Hilos 1-3,,true,,11,0,50,50,null,0,0,0
1663995020781,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_0ec161cbe182496e87'}.,Grupo de Hilos 1-32,,true,,20,59,50,50,null,1,0,0
1663995021057,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2bd3449a369a473085'}.,Grupo de Hilos 1-27,,true,,20,29,50,50,null,0,0,0
1663995022889,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_3c47be904f74418c8a'}.,Grupo de Hilos 1-13,,true,,20,59,50,50,null,0,0,0
1663995022941,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_846314393350486ab5'}.,Grupo de Hilos 1-36,,false,,71,0,50,50,null,0,0,0
1663995023335,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_5fc7a1bcd94d40a69a'} disconnected.,Grupo de Hilos 1-49,,true,,11,0,50,50,null,0,0,0
1663995024555,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3509376e876c4ef6b8'}.,Grupo de Hilos 1-30,,false,,78,29,50,50,null,0,0,0
1663995026203,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_8e8cc973f76a41f1b5'}.,Grupo de Hilos 1-14,,false,,78,29,50,50,null,0,0,0
1663995028031,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_2908a470b125440494'}.,Grupo de Hilos 1-18,,false,,78,29,50,50,null,0,0,0
1663995028124,6,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_fd34e4bccb0c47d3bc'} established successfully.,Grupo de Hilos 1-16,,true,,11,0,50,50,null,0,0,0
1663995028498,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_aa83b27b5ca94fd687'} established successfully.,Grupo de Hilos 1-39,,true,,11,0,50,50,null,0,0,0
1663995030199,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_334d426953de4caf9d'}.,Grupo de Hilos 1-21,,true,,20,59,50,50,null,1,0,0
1663995032786,2,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_09f9666b19f5499c92'} disconnected.,Grupo de Hilos 1-29,,true,,11,0,50,50,null,0,0,0
1663995033909,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_f3666d08bee948dfae'} is already established.,Grupo de Hilos 1-48,,false,,42,0,50,50,null,0,0,0
1663995034817,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_cc2c9f2f73334457bb'} established successfully.,Grupo de Hilos 1-37,,true,,11,0,50,50,null,0,0,0
1663995034985,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_fd88593b7db04cee8c'}.,Grupo de Hilos 1-6,,false,,71,0,50,50,null,0,0,0
1663995036984,2,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_d8b494b8891b49eca5'} disconnected.,Grupo de Hilos 1-1,,true,,11,0,50,50,null,0,0,0
1663995038853,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_3090822c5127435d82'}.,Grupo de Hilos 1-4,,true,,20,55,50,50,null,0,0,0
