timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663963423708,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_4280be2d371f4d7ea7'} established successfully.,Grupo de Hilos 1-10,,true,,11,0,50,50,null,0,0,0
1663963425132,9,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_4dcf60c1f20041d28f'} established successfully.,Grupo de Hilos 1-41,,true,,11,0,50,50,null,0,0,0
1663963426606,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_7bd39437175946cd8e'} established successfully.,Grupo de Hilos 1-49,,true,,11,0,50,50,null,0,0,0
1663963427539,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_4c49fa9227f248b986'} established successfully.,Grupo de Hilos 1-1,,true,,11,0,50,50,null,0,0,0
1663963429921,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_d91d4aea58c443fd86'} established successfully.,Grupo de Hilos 1-17,,true,,11,0,50,50,null,0,0,0
1663963431520,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_f31ef709f8ab4f97b3'} established successfully.,Grupo de Hilos 1-45,,true,,11,0,50,50,null,0,0,0
1663963432557,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_38c614ddc16748498f'} established successfully.,Grupo de Hilos 1-24,,true,,11,0,50,50,null,0,0,0
1663963433094,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_48b843d4e5fe49b4b3'} established successfully.,Grupo de Hilos 1-8,,true,,11,0,50,50,null,0,0,0
1663963434750,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_d1e1da641e39404ca6'} established successfully.,Grupo de Hilos 1-25,,true,,11,0,50,50,null,0,0,0
1663963434792,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_b2100c6e784e4719ba'} established successfully.,Grupo de Hilos 1-5,,true,,11,0,50,50,null,0,0,0
1663963435338,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_1198eb85084b4a538a'} established successfully.,Grupo de Hilos 1-19,,true,,11,0,50,50,null,0,0,0
1663963435493,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_2f0239e04a6a4627b1'} established successfully.,Grupo de Hilos 1-47,,true,,11,0,50,50,null,0,0,0
1663963435769,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_f5c91cf1252945469b'} established successfully.,Grupo de Hilos 1-16,,true,,11,0,50,50,null,0,0,0
1663963438444,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_ab0d25b910b346408b'} established successfully.,Grupo de Hilos 1-9,,true,,11,0,50,50,null,0,0,0
1663963440452,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_8a5e56641ccf460587'} established successfully.,Grupo de Hilos 1-39,,true,,11,0,50,50,null,0,0,0
1663963441134,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_2aca3996b70e4604bd'} established successfully.,Grupo de Hilos 1-12,,true,,11,0,50,50,null,0,0,0
1663963441648,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_e15bfd4f36f64995b7'} established successfully.,Grupo de Hilos 1-18,,true,,11,0,50,50,null,0,0,0
1663963442994,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_90ef961cfce1426a84'} established successfully.,Grupo de Hilos 1-31,,true,,11,0,50,50,null,0,0,0
1663963443119,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_0aa78fed7d24467d80'} established successfully.,Grupo de Hilos 1-35,,true,,11,0,50,50,null,0,0,0
1663963443455,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_a5c69516d98f41d0ae'} established successfully.,Grupo de Hilos 1-34,,true,,11,0,50,50,null,0,0,0
1663963443519,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_c020c7cd22ac4edf95'} established successfully.,Grupo de Hilos 1-40,,true,,11,0,50,50,null,0,0,0
1663963444671,29,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_81e3e403181946069b'} established successfully.,Grupo de Hilos 1-11,,true,,11,0,50,50,null,0,0,0
1663963447222,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_42be941c0e304770af'} established successfully.,Grupo de Hilos 1-46,,true,,11,0,50,50,null,0,0,0
1663963447926,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_70ceaa9c3e914b21bb'} established successfully.,Grupo de Hilos 1-30,,true,,11,0,50,50,null,0,0,0
1663963448408,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_c77cb90747a043bb8e'} established successfully.,Grupo de Hilos 1-28,,true,,11,0,50,50,null,0,0,0
1663963452899,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_10e9636f4ff54934b2'} established successfully.,Grupo de Hilos 1-14,,true,,11,0,50,50,null,0,0,0
1663963457849,8,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_70cf3ef704d349d89c'}.,Grupo de Hilos 1-15,,true,,20,59,50,50,null,8,0,0
1663963457936,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_a1f1a931e3264b16a5'} established successfully.,Grupo de Hilos 1-4,,true,,11,0,50,50,null,0,0,0
1663963458405,2,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_32cb2c9f011e426daa'}.,Grupo de Hilos 1-20,,true,,20,59,50,50,null,2,0,0
1663963459581,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_8f325093a3da44a192'} established successfully.,Grupo de Hilos 1-6,,true,,11,0,50,50,null,0,0,0
1663963461493,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_3d16680ace2a43458e'} established successfully.,Grupo de Hilos 1-3,,true,,11,0,50,50,null,0,0,0
1663963461817,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_a7dd8d2ebb594adcb9'} established successfully.,Grupo de Hilos 1-33,,true,,11,0,50,50,null,0,0,0
1663963462785,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_96e41a4841994027b1'} established successfully.,Grupo de Hilos 1-2,,true,,11,0,50,50,null,0,0,0
1663963462881,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_a3dcf8c6d004450b99'} established successfully.,Grupo de Hilos 1-21,,true,,11,0,50,50,null,0,0,0
1663963480537,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1653ddbfb086465682'}.,Grupo de Hilos 1-48,,true,,20,59,50,50,null,0,0,0
1663963483901,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8f062e520f19478b95'}.,Grupo de Hilos 1-42,,true,,20,59,50,50,null,1,0,0
1663963488091,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_73cd80e9d8ad4fb09d'}.,Grupo de Hilos 1-38,,true,,20,59,50,50,null,1,0,0
1663963495919,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7421a4c46c8846a5ad'}.,Grupo de Hilos 1-32,,true,,20,59,50,50,null,0,0,0
1663963495925,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4280be2d371f4d7ea7'}.,Grupo de Hilos 1-10,,true,,20,59,50,50,null,1,0,0
1663963499884,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4aa8264bcf224543a1'}.,Grupo de Hilos 1-50,,true,,20,59,50,50,null,1,0,0
1663963504466,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b23a30d01bf74612b9'}.,Grupo de Hilos 1-23,,true,,20,59,50,50,null,1,0,0
1663963508565,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a9a6d49ba1934a61bd'}.,Grupo de Hilos 1-29,,true,,20,59,50,50,null,1,0,0
1663963509910,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_06ffdd0159b54964b5'}.,Grupo de Hilos 1-37,,true,,20,59,50,50,null,1,0,0
1663963511546,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c020c7cd22ac4edf95'}.,Grupo de Hilos 1-40,,true,,20,59,50,50,null,1,0,0
1663963511552,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_384ead04ffad44dabb'}.,Grupo de Hilos 1-27,,true,,20,59,50,50,null,1,0,0
1663963512146,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_0e5d5bcaf27a41ff86'}.,Grupo de Hilos 1-22,,true,,20,59,50,50,null,1,0,0
1663963519870,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_f5c91cf1252945469b'}.,Grupo de Hilos 1-16,,true,,20,59,50,50,null,1,0,0
1663963520564,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8fa0c7ae9a8d4e36b0'}.,Grupo de Hilos 1-7,,true,,20,59,50,50,null,0,0,0
1663963522868,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b2100c6e784e4719ba'}.,Grupo de Hilos 1-5,,true,,20,59,50,50,null,1,0,0
1663963527916,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4c2c863254b14fa2b8'}.,Grupo de Hilos 1-26,,true,,20,59,50,50,null,1,0,0
1663963529285,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_cd3183c5e9a5473ea5'}.,Grupo de Hilos 1-44,,true,,20,59,50,50,null,0,0,0
1663963529466,2,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_90ef961cfce1426a84'}.,Grupo de Hilos 1-31,,true,,20,59,50,50,null,2,0,0
1663963530204,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4f3e037b78f24a879d'}.,Grupo de Hilos 1-43,,true,,20,59,50,50,null,1,0,0
1663963530274,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a73eb985eadb442285'}.,Grupo de Hilos 1-13,,true,,20,59,50,50,null,1,0,0
1663963532450,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4dcf60c1f20041d28f'}.,Grupo de Hilos 1-41,,true,,20,59,50,50,null,1,0,0
1663963532761,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_32cb2c9f011e426daa'}.,Grupo de Hilos 1-20,,true,,20,55,50,50,null,1,0,0
1663963534466,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_6c3fc8a2630442bb8d'}.,Grupo de Hilos 1-36,,true,,20,59,50,50,null,0,0,0
1663963535695,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d1e1da641e39404ca6'}.,Grupo de Hilos 1-25,,true,,20,59,50,50,null,1,0,0
1663963535821,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c77cb90747a043bb8e'}.,Grupo de Hilos 1-28,,true,,20,59,50,50,null,1,0,0
1663963537287,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7bd39437175946cd8e'}.,Grupo de Hilos 1-49,,true,,20,59,50,50,null,1,0,0
1663963537945,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_f31ef709f8ab4f97b3'}.,Grupo de Hilos 1-45,,true,,20,59,50,50,null,1,0,0
1663963539536,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4c49fa9227f248b986'}.,Grupo de Hilos 1-1,,true,,20,59,50,50,null,1,0,0
1663963541312,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d91d4aea58c443fd86'}.,Grupo de Hilos 1-17,,true,,20,59,50,50,null,1,0,0
1663963542338,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_70cf3ef704d349d89c'}.,Grupo de Hilos 1-15,,true,,20,55,50,50,null,1,0,0
1663963543557,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8f325093a3da44a192'}.,Grupo de Hilos 1-6,,true,,20,59,50,50,null,1,0,0
1663963547466,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e15bfd4f36f64995b7'}.,Grupo de Hilos 1-18,,true,,20,59,50,50,null,1,0,0
1663963552519,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8f062e520f19478b95'}.,Grupo de Hilos 1-42,,true,,20,55,50,50,null,0,0,0
1663963555490,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8a5e56641ccf460587'}.,Grupo de Hilos 1-39,,true,,20,59,50,50,null,1,0,0
1663963561048,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_81e3e403181946069b'}.,Grupo de Hilos 1-11,,true,,20,59,50,50,null,1,0,0
1663963561971,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_48b843d4e5fe49b4b3'}.,Grupo de Hilos 1-8,,true,,20,59,50,50,null,1,0,0
1663963562626,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1198eb85084b4a538a'}.,Grupo de Hilos 1-19,,true,,20,59,50,50,null,1,0,0
1663963565275,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2f0239e04a6a4627b1'}.,Grupo de Hilos 1-47,,true,,20,59,50,50,null,1,0,0
1663963565583,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a5c69516d98f41d0ae'}.,Grupo de Hilos 1-34,,true,,20,59,50,50,null,1,0,0
1663963565859,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_ab0d25b910b346408b'}.,Grupo de Hilos 1-9,,true,,20,59,50,50,null,1,0,0
1663963566585,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_70ceaa9c3e914b21bb'}.,Grupo de Hilos 1-30,,true,,20,59,50,50,null,1,0,0
1663963573192,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a1f1a931e3264b16a5'}.,Grupo de Hilos 1-4,,true,,20,59,50,50,null,1,0,0
1663963573277,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_38c614ddc16748498f'}.,Grupo de Hilos 1-24,,true,,20,59,50,50,null,1,0,0
1663963577501,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a9a6d49ba1934a61bd'}.,Grupo de Hilos 1-29,,true,,20,55,50,50,null,1,0,0
1663963578303,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_96e41a4841994027b1'}.,Grupo de Hilos 1-2,,true,,20,59,50,50,null,1,0,0
1663963578392,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2aca3996b70e4604bd'}.,Grupo de Hilos 1-12,,true,,20,59,50,50,null,0,0,0
1663963579752,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a3dcf8c6d004450b99'}.,Grupo de Hilos 1-21,,true,,20,59,50,50,null,1,0,0
1663963579806,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_0aa78fed7d24467d80'}.,Grupo de Hilos 1-35,,true,,20,59,50,50,null,0,0,0
1663963582258,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_10e9636f4ff54934b2'}.,Grupo de Hilos 1-14,,true,,20,59,50,50,null,1,0,0
1663963584271,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_42be941c0e304770af'}.,Grupo de Hilos 1-46,,true,,20,59,50,50,null,1,0,0
1663963589418,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a7dd8d2ebb594adcb9'}.,Grupo de Hilos 1-33,,true,,20,59,50,50,null,1,0,0
1663963592226,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_3d16680ace2a43458e'}.,Grupo de Hilos 1-3,,true,,20,59,50,50,null,1,0,0
1663963592286,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_06ffdd0159b54964b5'}.,Grupo de Hilos 1-37,,true,,20,55,50,50,null,1,0,0
1663963594226,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7421a4c46c8846a5ad'}.,Grupo de Hilos 1-32,,true,,20,55,50,50,null,0,0,0
1663963598867,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b23a30d01bf74612b9'}.,Grupo de Hilos 1-23,,true,,20,55,50,50,null,0,0,0
1663963601011,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4f3e037b78f24a879d'}.,Grupo de Hilos 1-43,,true,,20,55,50,50,null,1,0,0
1663963608341,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_32cb2c9f011e426daa'}.,Grupo de Hilos 1-20,,true,,20,29,50,50,null,1,0,0
1663963608473,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_6c3fc8a2630442bb8d'}.,Grupo de Hilos 1-36,,true,,20,55,50,50,null,0,0,0
1663963613038,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_f5c91cf1252945469b'}.,Grupo de Hilos 1-16,,true,,20,55,50,50,null,0,0,0
1663963616452,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_73cd80e9d8ad4fb09d'}.,Grupo de Hilos 1-38,,true,,20,55,50,50,null,1,0,0
1663963616473,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8fa0c7ae9a8d4e36b0'}.,Grupo de Hilos 1-7,,true,,20,55,50,50,null,0,0,0
1663963617290,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d91d4aea58c443fd86'}.,Grupo de Hilos 1-17,,true,,20,55,50,50,null,1,0,0
1663963618128,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_384ead04ffad44dabb'}.,Grupo de Hilos 1-27,,true,,20,55,50,50,null,1,0,0
1663963618671,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_f31ef709f8ab4f97b3'}.,Grupo de Hilos 1-45,,true,,20,55,50,50,null,1,0,0
1663963618842,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e15bfd4f36f64995b7'}.,Grupo de Hilos 1-18,,true,,20,55,50,50,null,1,0,0
1663963618855,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1653ddbfb086465682'}.,Grupo de Hilos 1-48,,true,,20,55,50,50,null,1,0,0
1663963619269,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4aa8264bcf224543a1'}.,Grupo de Hilos 1-50,,true,,20,55,50,50,null,1,0,0
1663963625323,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7bd39437175946cd8e'}.,Grupo de Hilos 1-49,,true,,20,55,50,50,null,0,0,0
1663963627814,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c020c7cd22ac4edf95'}.,Grupo de Hilos 1-40,,true,,20,55,50,50,null,0,0,0
1663963628555,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4280be2d371f4d7ea7'}.,Grupo de Hilos 1-10,,true,,20,55,50,50,null,1,0,0
1663963628967,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_0e5d5bcaf27a41ff86'}.,Grupo de Hilos 1-22,,true,,20,55,50,50,null,1,0,0
1663963633074,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1198eb85084b4a538a'}.,Grupo de Hilos 1-19,,true,,20,55,50,50,null,0,0,0
1663963634612,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_cd3183c5e9a5473ea5'}.,Grupo de Hilos 1-44,,true,,20,55,50,50,null,1,0,0
1663963639102,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4dcf60c1f20041d28f'}.,Grupo de Hilos 1-41,,true,,20,55,50,50,null,0,0,0
1663963651284,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2aca3996b70e4604bd'}.,Grupo de Hilos 1-12,,true,,20,55,50,50,null,0,0,0
1663963659105,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d1e1da641e39404ca6'}.,Grupo de Hilos 1-25,,true,,20,55,50,50,null,1,0,0
1663963659382,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c77cb90747a043bb8e'}.,Grupo de Hilos 1-28,,true,,20,55,50,50,null,0,0,0
1663963660339,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8f325093a3da44a192'}.,Grupo de Hilos 1-6,,true,,20,55,50,50,null,0,0,0
1663963661846,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_48b843d4e5fe49b4b3'}.,Grupo de Hilos 1-8,,true,,20,55,50,50,null,1,0,0
1663963662037,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a73eb985eadb442285'}.,Grupo de Hilos 1-13,,true,,20,55,50,50,null,1,0,0
1663963662986,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b2100c6e784e4719ba'}.,Grupo de Hilos 1-5,,true,,20,55,50,50,null,1,0,0
1663963663906,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a3dcf8c6d004450b99'}.,Grupo de Hilos 1-21,,true,,20,55,50,50,null,1,0,0
1663963664904,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_10e9636f4ff54934b2'}.,Grupo de Hilos 1-14,,true,,20,55,50,50,null,0,0,0
1663963667257,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4c49fa9227f248b986'}.,Grupo de Hilos 1-1,,true,,20,55,50,50,null,0,0,0
1663963667939,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4f3e037b78f24a879d'}.,Grupo de Hilos 1-43,,true,,20,29,50,50,null,0,0,0
1663963668019,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_42be941c0e304770af'}.,Grupo de Hilos 1-46,,true,,20,55,50,50,null,0,0,0
1663963668421,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a5c69516d98f41d0ae'}.,Grupo de Hilos 1-34,,true,,20,55,50,50,null,1,0,0
1663963670287,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_81e3e403181946069b'}.,Grupo de Hilos 1-11,,true,,20,55,50,50,null,0,0,0
1663963670630,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7421a4c46c8846a5ad'}.,Grupo de Hilos 1-32,,true,,20,29,50,50,null,0,0,0
1663963671185,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4c2c863254b14fa2b8'}.,Grupo de Hilos 1-26,,true,,20,55,50,50,null,1,0,0
