timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664054917135,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_c58fc222c948413f85'} established successfully.,Grupo de Hilos 1-6,,true,,11,0,50,50,null,0,0,0
1664054918694,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_beab03c84d454d8ea4'} established successfully.,Grupo de Hilos 1-17,,true,,11,0,50,50,null,0,0,0
1664054919550,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_245fe0bc8c514ba980'} established successfully.,Grupo de Hilos 1-10,,true,,11,0,50,50,null,0,0,0
1664054925315,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_1436d42665ce4a47a9'} established successfully.,Grupo de Hilos 1-7,,true,,11,0,50,50,null,0,0,0
1664054927222,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_f111cdee0d5a4014bb'} established successfully.,Grupo de Hilos 1-5,,true,,11,0,50,50,null,0,0,0
1664054933937,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_4567d97d43824291a4'} established successfully.,Grupo de Hilos 1-26,,true,,11,0,50,50,null,0,0,0
1664054934458,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_43c34ca3de5447db87'} established successfully.,Grupo de Hilos 1-49,,true,,11,0,50,50,null,0,0,0
1664054935192,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_8e2511c6cd1a49d493'} established successfully.,Grupo de Hilos 1-29,,true,,11,0,50,50,null,0,0,0
1664054937502,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_b36f290a609d42129e'} established successfully.,Grupo de Hilos 1-33,,true,,11,0,50,50,null,0,0,0
1664054941550,9,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_80d11577755843ba97'} established successfully.,Grupo de Hilos 1-22,,true,,11,0,50,50,null,0,0,0
1664054943523,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_39b56f7d49b246ce8e'} established successfully.,Grupo de Hilos 1-24,,true,,11,0,50,50,null,0,0,0
1664054945515,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_d833f607dd56484f9e'} established successfully.,Grupo de Hilos 1-41,,true,,11,0,50,50,null,0,0,0
1664054947415,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_af2d2dffddb740e780'} established successfully.,Grupo de Hilos 1-20,,true,,11,0,50,50,null,0,0,0
1664054949463,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_aa3d203960334c45ac'} established successfully.,Grupo de Hilos 1-19,,true,,11,0,50,50,null,0,0,0
1664054950407,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_9cc15c541392417e90'} established successfully.,Grupo de Hilos 1-14,,true,,11,0,50,50,null,0,0,0
1664054951716,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_bc5387f0a3b1412198'} established successfully.,Grupo de Hilos 1-45,,true,,11,0,50,50,null,0,0,0
1664054951872,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_c803215fa419414abc'} established successfully.,Grupo de Hilos 1-25,,true,,11,0,50,50,null,0,0,0
1664054954647,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_284f7e64c5ae4826ac'} established successfully.,Grupo de Hilos 1-12,,true,,11,0,50,50,null,0,0,0
1664054955869,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_4db5c2388846400db7'} established successfully.,Grupo de Hilos 1-42,,true,,11,0,50,50,null,0,0,0
1664054958865,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_da948881a0694b3388'} established successfully.,Grupo de Hilos 1-11,,true,,11,0,50,50,null,0,0,0
1664054958996,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_755b935e7b5e4f5daa'} established successfully.,Grupo de Hilos 1-9,,true,,11,0,50,50,null,0,0,0
1664054959062,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_d84dcb10f27646f9b4'} established successfully.,Grupo de Hilos 1-35,,true,,11,0,50,50,null,0,0,0
1664054961161,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_28a4ace384654760aa'} established successfully.,Grupo de Hilos 1-44,,true,,11,0,50,50,null,0,0,0
1664054962227,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_dee342ab476c4708a5'} established successfully.,Grupo de Hilos 1-13,,true,,11,0,50,50,null,0,0,0
1664054963264,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_580ac3f98521405caf'} established successfully.,Grupo de Hilos 1-8,,true,,11,0,50,50,null,0,0,0
1664054965930,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_ea31209baf59483981'} established successfully.,Grupo de Hilos 1-39,,true,,11,0,50,50,null,0,0,0
1664054967525,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_dbeaf98ad6e94cfbbb'} established successfully.,Grupo de Hilos 1-38,,true,,11,0,50,50,null,0,0,0
1664054968530,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_1ce7a773bae34fc68a'} established successfully.,Grupo de Hilos 1-34,,true,,11,0,50,50,null,0,0,0
1664054969745,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_15d9eb83d53d44d9b6'} established successfully.,Grupo de Hilos 1-31,,true,,11,0,50,50,null,0,0,0
1664054970296,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_34aff00350554d3290'} established successfully.,Grupo de Hilos 1-16,,true,,11,0,50,50,null,0,0,0
1664054971601,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_7d1de60813d044619f'} established successfully.,Grupo de Hilos 1-36,,true,,11,0,50,50,null,0,0,0
1664054971771,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_e3b0876e0a7846f2af'} established successfully.,Grupo de Hilos 1-15,,true,,11,0,50,50,null,0,0,0
1664054972450,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_abe223f3db2f49e1a5'} established successfully.,Grupo de Hilos 1-43,,true,,11,0,50,50,null,0,0,0
1664054974802,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_1b3b0dc033584fa3a1'} established successfully.,Grupo de Hilos 1-4,,true,,11,0,50,50,null,0,0,0
1664054978013,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_7915b87148394fbc9a'} established successfully.,Grupo de Hilos 1-18,,true,,11,0,50,50,null,0,0,0
1664054979596,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_b9f7adcd23ae4c04a7'} established successfully.,Grupo de Hilos 1-48,,true,,11,0,50,50,null,0,0,0
1664054980127,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_c205973979594731bd'} established successfully.,Grupo de Hilos 1-30,,true,,11,0,50,50,null,0,0,0
1664054982609,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_89f53c5be5d5470ca6'} established successfully.,Grupo de Hilos 1-32,,true,,11,0,50,50,null,0,0,0
1664054982796,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_e95d83c387e344c5a3'} established successfully.,Grupo de Hilos 1-21,,true,,11,0,50,50,null,0,0,0
1664054984193,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_56a84603629c4feaa4'} established successfully.,Grupo de Hilos 1-28,,true,,11,0,50,50,null,0,0,0
1664054991901,12,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_492574e13afa4709b3'}.,Grupo de Hilos 1-23,,true,,20,59,50,50,null,12,0,0
1664054995236,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d2fec5043c0c4e9682'}.,Grupo de Hilos 1-37,,true,,20,59,50,50,null,1,0,0
1664054997789,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_beab03c84d454d8ea4'}.,Grupo de Hilos 1-17,,true,,20,59,50,50,null,1,0,0
1664054999810,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b36df042e5b64fb097'}.,Grupo de Hilos 1-47,,true,,20,59,50,50,null,1,0,0
1664055004298,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_763f9270f597487c83'}.,Grupo de Hilos 1-50,,true,,20,59,50,50,null,1,0,0
1664055009066,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d5452fbc824b4fdab0'}.,Grupo de Hilos 1-27,,true,,20,59,50,50,null,1,0,0
1664055009735,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c58fc222c948413f85'}.,Grupo de Hilos 1-6,,true,,20,59,50,50,null,1,0,0
1664055009930,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_43c34ca3de5447db87'}.,Grupo de Hilos 1-49,,true,,20,59,50,50,null,1,0,0
1664055010134,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_48f748e659c640cebc'}.,Grupo de Hilos 1-3,,true,,20,59,50,50,null,1,0,0
1664055015748,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a31eef56e3f2478ca7'}.,Grupo de Hilos 1-46,,true,,20,59,50,50,null,1,0,0
1664055016831,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_37fe639bfe1d457e8a'}.,Grupo de Hilos 1-1,,true,,20,59,50,50,null,1,0,0
1664055031464,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_ea31209baf59483981'}.,Grupo de Hilos 1-39,,true,,20,59,50,50,null,1,0,0
1664055032472,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c803215fa419414abc'}.,Grupo de Hilos 1-25,,true,,20,59,50,50,null,0,0,0
1664055032631,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a3e5e01b8b2c4039a4'}.,Grupo de Hilos 1-40,,true,,20,59,50,50,null,1,0,0
1664055033322,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_284f7e64c5ae4826ac'}.,Grupo de Hilos 1-12,,true,,20,59,50,50,null,1,0,0
1664055034766,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_28a4ace384654760aa'}.,Grupo de Hilos 1-44,,true,,20,59,50,50,null,1,0,0
1664055035625,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_dbeaf98ad6e94cfbbb'}.,Grupo de Hilos 1-38,,true,,20,59,50,50,null,1,0,0
1664055040092,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_39b56f7d49b246ce8e'}.,Grupo de Hilos 1-24,,true,,20,59,50,50,null,1,0,0
1664055041431,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4567d97d43824291a4'}.,Grupo de Hilos 1-26,,true,,20,59,50,50,null,1,0,0
1664055041613,2,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d833f607dd56484f9e'}.,Grupo de Hilos 1-41,,true,,20,59,50,50,null,2,0,0
1664055042766,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_80d11577755843ba97'}.,Grupo de Hilos 1-22,,true,,20,59,50,50,null,1,0,0
1664055046274,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b9f7adcd23ae4c04a7'}.,Grupo de Hilos 1-48,,true,,20,59,50,50,null,1,0,0
1664055047616,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_fffb8b492fbe4100b1'}.,Grupo de Hilos 1-2,,true,,20,59,50,50,null,1,0,0
1664055048070,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_da948881a0694b3388'}.,Grupo de Hilos 1-11,,true,,20,59,50,50,null,1,0,0
1664055052686,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8e2511c6cd1a49d493'}.,Grupo de Hilos 1-29,,true,,20,59,50,50,null,1,0,0
1664055052817,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_15d9eb83d53d44d9b6'}.,Grupo de Hilos 1-31,,true,,20,59,50,50,null,1,0,0
1664055053476,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1436d42665ce4a47a9'}.,Grupo de Hilos 1-7,,true,,20,59,50,50,null,1,0,0
1664055054072,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_580ac3f98521405caf'}.,Grupo de Hilos 1-8,,true,,20,59,50,50,null,1,0,0
1664055054229,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_56a84603629c4feaa4'}.,Grupo de Hilos 1-28,,true,,20,59,50,50,null,1,0,0
1664055056093,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_f111cdee0d5a4014bb'}.,Grupo de Hilos 1-5,,true,,20,59,50,50,null,1,0,0
1664055056627,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c205973979594731bd'}.,Grupo de Hilos 1-30,,true,,20,59,50,50,null,0,0,0
1664055058137,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1ce7a773bae34fc68a'}.,Grupo de Hilos 1-34,,true,,20,59,50,50,null,0,0,0
1664055061235,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_492574e13afa4709b3'}.,Grupo de Hilos 1-23,,true,,20,55,50,50,null,0,0,0
1664055061668,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_aa3d203960334c45ac'}.,Grupo de Hilos 1-19,,true,,20,59,50,50,null,1,0,0
1664055062671,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_245fe0bc8c514ba980'}.,Grupo de Hilos 1-10,,true,,20,59,50,50,null,1,0,0
1664055065870,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_755b935e7b5e4f5daa'}.,Grupo de Hilos 1-9,,true,,20,59,50,50,null,1,0,0
1664055073859,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_af2d2dffddb740e780'}.,Grupo de Hilos 1-20,,true,,20,59,50,50,null,1,0,0
1664055074309,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e95d83c387e344c5a3'}.,Grupo de Hilos 1-21,,true,,20,59,50,50,null,1,0,0
1664055074381,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b36f290a609d42129e'}.,Grupo de Hilos 1-33,,true,,20,59,50,50,null,0,0,0
1664055075729,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_abe223f3db2f49e1a5'}.,Grupo de Hilos 1-43,,true,,20,59,50,50,null,1,0,0
1664055077157,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4db5c2388846400db7'}.,Grupo de Hilos 1-42,,true,,20,59,50,50,null,1,0,0
1664055081338,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d5452fbc824b4fdab0'}.,Grupo de Hilos 1-27,,true,,20,55,50,50,null,0,0,0
1664055085317,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_9cc15c541392417e90'}.,Grupo de Hilos 1-14,,true,,20,59,50,50,null,1,0,0
1664055086124,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1b3b0dc033584fa3a1'}.,Grupo de Hilos 1-4,,true,,20,59,50,50,null,1,0,0
1664055087255,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_dee342ab476c4708a5'}.,Grupo de Hilos 1-13,,true,,20,59,50,50,null,1,0,0
1664055088810,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_bc5387f0a3b1412198'}.,Grupo de Hilos 1-45,,true,,20,59,50,50,null,1,0,0
1664055091939,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e3b0876e0a7846f2af'}.,Grupo de Hilos 1-15,,true,,20,59,50,50,null,1,0,0
1664055092248,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_89f53c5be5d5470ca6'}.,Grupo de Hilos 1-32,,true,,20,59,50,50,null,1,0,0
1664055095913,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7915b87148394fbc9a'}.,Grupo de Hilos 1-18,,true,,20,59,50,50,null,1,0,0
1664055096270,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d84dcb10f27646f9b4'}.,Grupo de Hilos 1-35,,true,,20,59,50,50,null,1,0,0
1664055102873,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_34aff00350554d3290'}.,Grupo de Hilos 1-16,,true,,20,59,50,50,null,1,0,0
1664055103371,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7d1de60813d044619f'}.,Grupo de Hilos 1-36,,true,,20,59,50,50,null,1,0,0
1664055105489,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c58fc222c948413f85'}.,Grupo de Hilos 1-6,,true,,20,55,50,50,null,1,0,0
1664055105587,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d2fec5043c0c4e9682'}.,Grupo de Hilos 1-37,,true,,20,55,50,50,null,0,0,0
1664055111686,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a3e5e01b8b2c4039a4'}.,Grupo de Hilos 1-40,,true,,20,55,50,50,null,0,0,0
1664055112760,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_284f7e64c5ae4826ac'}.,Grupo de Hilos 1-12,,true,,20,55,50,50,null,1,0,0
1664055119131,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_39b56f7d49b246ce8e'}.,Grupo de Hilos 1-24,,true,,20,55,50,50,null,1,0,0
1664055120338,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_beab03c84d454d8ea4'}.,Grupo de Hilos 1-17,,true,,20,55,50,50,null,0,0,0
1664055122894,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_da948881a0694b3388'}.,Grupo de Hilos 1-11,,true,,20,55,50,50,null,1,0,0
1664055123643,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b9f7adcd23ae4c04a7'}.,Grupo de Hilos 1-48,,true,,20,55,50,50,null,1,0,0
1664055126935,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_28a4ace384654760aa'}.,Grupo de Hilos 1-44,,true,,20,55,50,50,null,1,0,0
1664055127777,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c205973979594731bd'}.,Grupo de Hilos 1-30,,true,,20,55,50,50,null,1,0,0
1664055127986,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_dbeaf98ad6e94cfbbb'}.,Grupo de Hilos 1-38,,true,,20,55,50,50,null,1,0,0
1664055129431,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_fffb8b492fbe4100b1'}.,Grupo de Hilos 1-2,,true,,20,55,50,50,null,1,0,0
1664055130393,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b36df042e5b64fb097'}.,Grupo de Hilos 1-47,,true,,20,55,50,50,null,0,0,0
1664055133732,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_80d11577755843ba97'}.,Grupo de Hilos 1-22,,true,,20,55,50,50,null,0,0,0
1664055135666,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_48f748e659c640cebc'}.,Grupo de Hilos 1-3,,true,,20,55,50,50,null,0,0,0
1664055139444,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_763f9270f597487c83'}.,Grupo de Hilos 1-50,,true,,20,55,50,50,null,1,0,0
1664055140496,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e95d83c387e344c5a3'}.,Grupo de Hilos 1-21,,true,,20,55,50,50,null,1,0,0
1664055140665,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1ce7a773bae34fc68a'}.,Grupo de Hilos 1-34,,true,,20,55,50,50,null,0,0,0
1664055141130,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_f111cdee0d5a4014bb'}.,Grupo de Hilos 1-5,,true,,20,55,50,50,null,0,0,0
1664055143197,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_c803215fa419414abc'}.,Grupo de Hilos 1-25,,true,,20,55,50,50,null,1,0,0
1664055144506,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_aa3d203960334c45ac'}.,Grupo de Hilos 1-19,,true,,20,55,50,50,null,0,0,0
1664055144752,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a31eef56e3f2478ca7'}.,Grupo de Hilos 1-46,,true,,20,55,50,50,null,1,0,0
1664055148954,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_37fe639bfe1d457e8a'}.,Grupo de Hilos 1-1,,true,,20,55,50,50,null,0,0,0
1664055153117,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8e2511c6cd1a49d493'}.,Grupo de Hilos 1-29,,true,,20,55,50,50,null,0,0,0
1664055153467,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_43c34ca3de5447db87'}.,Grupo de Hilos 1-49,,true,,20,55,50,50,null,0,0,0
1664055158933,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_492574e13afa4709b3'}.,Grupo de Hilos 1-23,,true,,20,29,50,50,null,1,0,0
1664055161272,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1b3b0dc033584fa3a1'}.,Grupo de Hilos 1-4,,true,,20,55,50,50,null,0,0,0
1664055161682,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d833f607dd56484f9e'}.,Grupo de Hilos 1-41,,true,,20,55,50,50,null,1,0,0
1664055165626,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_af2d2dffddb740e780'}.,Grupo de Hilos 1-20,,true,,20,55,50,50,null,1,0,0
1664055166505,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e3b0876e0a7846f2af'}.,Grupo de Hilos 1-15,,true,,20,55,50,50,null,0,0,0
1664055166864,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7915b87148394fbc9a'}.,Grupo de Hilos 1-18,,true,,20,55,50,50,null,0,0,0
1664055167692,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_580ac3f98521405caf'}.,Grupo de Hilos 1-8,,true,,20,55,50,50,null,1,0,0
1664055168958,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_89f53c5be5d5470ca6'}.,Grupo de Hilos 1-32,,true,,20,55,50,50,null,1,0,0
1664055169012,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_ea31209baf59483981'}.,Grupo de Hilos 1-39,,true,,20,55,50,50,null,1,0,0
1664055173963,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_4567d97d43824291a4'}.,Grupo de Hilos 1-26,,true,,20,55,50,50,null,1,0,0
1664055174721,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_15d9eb83d53d44d9b6'}.,Grupo de Hilos 1-31,,true,,20,55,50,50,null,1,0,0
1664055175923,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_56a84603629c4feaa4'}.,Grupo de Hilos 1-28,,true,,20,55,50,50,null,0,0,0
1664055178853,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1436d42665ce4a47a9'}.,Grupo de Hilos 1-7,,true,,20,55,50,50,null,1,0,0
1664055181793,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_abe223f3db2f49e1a5'}.,Grupo de Hilos 1-43,,true,,20,55,50,50,null,1,0,0
1664055182312,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_9cc15c541392417e90'}.,Grupo de Hilos 1-14,,true,,20,55,50,50,null,0,0,0
1664055183236,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d84dcb10f27646f9b4'}.,Grupo de Hilos 1-35,,true,,20,55,50,50,null,0,0,0
